source_path,metadata_date,filename_date,folder_date,filesystem_date,checked_sources,status,reference_date,reference_source,target_folder,target_filename,target_path,action,metadata_action,metadata_message,error
E:\Resimler\2019\01\003_06.jpg,2019-01-08 12:04:38,,2019-01-01 00:00:00,2026-03-19 12:39:30,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_06.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_07.jpg,2019-01-09 21:12:54,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_07.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_08.jpg,2019-01-10 10:29:58,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_08.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_09.jpg,2019-01-11 08:51:02,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_09.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_10.jpg,2019-01-12 15:09:36,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_10.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_11.jpg,2019-01-13 19:04:06,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_11.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_12.jpg,2019-01-14 12:02:04,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_12.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_13.jpg,2019-01-16 08:38:34,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_13.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_14.jpg,2019-01-17 11:21:44,,2019-01-01 00:00:00,2026-03-19 12:39:34,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_14.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_15.jpg,2019-01-18 07:46:28,,2019-01-01 00:00:00,2026-03-19 12:39:34,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_15.jpg,,SKIP_DUPLICATE,
